id,y
3615,94.65635
3617,111.92664
3618,112.36918
3619,113.17109
3620,112.35903
3621,93.23339
3625,92.743835
3626,101.10978
3630,100.692955
3631,93.55842
3632,103.34066
3633,91.97491
3634,112.37149
3637,92.009705
3639,92.91041
3640,112.44634
3641,91.965836
3644,113.66754
3645,92.717674
3646,93.73034
3647,93.014206
3648,114.19022
3653,112.37498
3654,107.10499
3655,112.529945
3659,102.230385
3660,93.65812
3662,112.37825
3666,93.19442
3668,91.92199
3671,95.6027
3673,92.28925
3674,114.15392
3675,93.64057
3681,91.84643
3682,112.3697
3686,113.343155
3687,92.88436
3692,78.18238
3695,112.37281
3696,93.301216
3699,114.18882
3705,114.21779
3707,78.207344
3708,91.9396
3709,112.372765
3710,94.076706
3712,92.7058
3715,112.369026
3716,91.95034
3720,114.09098
3722,78.207344
3726,92.1784
3728,92.684
3729,112.412315
3731,101.57119
3735,112.43696
3736,93.451904
3739,100.98345
3741,112.37261
3743,102.47208
3744,92.28062
3745,112.33478
3746,93.417
3751,93.320946
3753,92.075905
3760,112.088356
3761,93.68589
3762,112.75951
3763,92.1446
3765,93.33733
3768,113.68897
3769,92.55019
3770,101.41478
3773,112.93583
3774,92.99474
3776,94.674065
3778,92.02808
3779,113.74057
3780,92.040535
3781,113.57206
3782,93.3982
3783,114.14446
3784,92.66552
3786,92.09856
3789,103.44095
3790,92.51474
3793,112.374855
3795,112.34824
3797,93.472855
3798,114.21156
3800,114.161934
3804,94.91692
3810,92.47695
3815,112.36059
3816,94.91692
3818,102.81119
3824,114.15169
3828,99.73017
3830,112.34609
3831,91.16578
3832,78.195244
3834,112.34133
3835,92.75646
3836,112.92334
3838,93.95333
3839,114.21251
3840,112.449165
3845,93.18643
3846,112.08277
3847,93.622246
3849,78.20251
3853,110.66976
3855,108.23664
3856,93.481804
3864,78.16318
3865,92.74033
3866,112.34998
3867,93.310844
3868,114.161934
3869,93.62522
3871,94.07347
3875,103.776886
3876,92.16444
3878,92.37164
3879,112.32914
3881,114.161934
3883,112.30961
3884,93.60701
3886,112.89694
3890,92.39361
3893,112.44169
3897,104.56364
3901,91.95028
3902,113.387535
3913,112.49284
3914,92.74703
3916,93.328545
3917,112.34757
3924,99.52113
3925,92.76828
3928,93.043594
3929,112.366264
3932,91.873024
3933,102.88967
3934,78.21902
3935,91.9015
3936,93.63606
3937,112.24669
3938,93.682655
3939,113.46052
3943,92.13352
3944,114.16479
3945,112.267265
3946,93.50306
3947,112.8559
3948,93.93827
3949,114.17093
3950,92.28861
3951,112.5162
3952,93.414635
3953,114.03285
3961,114.21694
3962,92.93691
3966,92.41744
3967,102.83512
3968,93.680786
3969,112.9143
3970,92.786446
3971,108.2268
3973,91.83025
3974,114.17086
3975,112.37101
3977,109.35436
3979,113.88159
3985,93.10467
3986,102.74969
3988,113.50584
3991,93.95571
3992,102.48669
3993,94.39323
3994,96.79515
3995,112.26472
4005,113.998314
4007,91.947105
4008,102.79948
4009,91.97454
4010,113.470085
4011,78.19424
4012,91.826706
4013,99.46425
4015,112.36246
4016,113.43366
4018,114.180214
4025,93.618324
4026,114.17251
4028,114.18556
4029,94.83607
4031,91.9647
4032,111.90649
4033,92.51894
4034,102.755165
4037,92.00504
4038,102.58759
4039,93.7244
4041,94.02473
4042,112.36259
4043,93.68737
4044,102.88967
4045,92.149605
4046,114.04098
4047,93.31039
4048,100.14138
4049,93.66137
4051,93.65726
4052,114.18074
4058,102.9599
4062,112.403786
4064,111.99146
4067,91.876335
4068,78.19759
4070,91.890114
4072,114.20771
4074,112.383415
4075,91.92022
4076,112.14898
4077,93.42926
4078,114.017296
4080,102.88967
4082,114.19757
4085,93.47339
4086,114.15122
4088,114.17251
4089,92.551216
4092,78.20338
4094,93.77305
4095,112.40855
4096,91.883995
4097,103.03125
4102,93.11155
4105,112.93342
4107,112.29821
4111,93.70753
4112,102.751495
4113,92.46247
4114,114.21548
4115,92.04934
4116,112.430565
4117,95.39788
4118,93.975105
4119,112.27036
4120,93.71534
4122,78.20277
4125,92.12774
4126,112.38008
4129,112.36991
4134,113.84194
4137,91.982635
4141,101.12609
4142,93.66619
4144,94.328026
4145,99.521126
4146,107.59414
4150,92.160225
4151,78.19746
4154,91.876335
4156,93.858505
4157,114.20396
4159,113.43366
4160,93.73269
4161,113.948296
4168,92.34083
4171,102.82497
4172,112.42192
4173,94.00271
4175,91.94314
4176,102.88967
4177,94.328026
4178,102.69855
4179,92.747
4181,111.919235
4183,94.83607
4184,112.73721
4185,91.849144
4186,112.385315
4188,114.11281
4190,112.3856
4192,93.095436
4193,112.62248
4194,114.13551
4195,92.35804
4196,78.19718
4202,94.36509
4203,102.81995
4208,92.149925
4209,112.60432
4210,94.3496
4211,112.435555
4212,114.213875
4214,102.86147
4215,93.60471
4216,112.54479
4217,92.04019
4219,93.53167
4222,112.24669
4224,78.20319
4231,102.85667
4232,94.83607
4234,93.73109
4236,94.328026
4237,103.51355
4240,92.08687
4242,104.40863
4243,92.917274
4247,92.10458
4248,112.43604
4249,91.90165
4254,101.66056
4263,92.22236
4265,112.15014
4267,114.215614
4268,112.36955
4271,112.51585
4272,93.68531
4273,112.27638
4274,91.88656
4276,93.254036
4278,93.80305
4280,92.57239
4281,110.888596
4283,91.916374
4284,113.30364
4285,93.12576
4286,112.43614
4287,91.95727
4288,114.18825
4289,93.09719
4290,78.20446
4293,93.380775
4296,113.95814
4297,92.322754
4299,91.98984
4303,114.2045
4310,93.53108
4312,102.89593
4318,104.04131
4320,113.09518
4322,91.95931
4323,114.17835
4325,102.85568
4326,112.35661
4328,102.92501
4330,102.74122
4332,112.45132
4333,92.042625
4335,91.916374
4336,114.210106
4338,99.64735
4341,92.55799
4342,103.53124
4344,103.2443
4347,93.35502
4348,103.38219
4351,106.668465
4352,92.966934
4353,113.991776
4355,101.43696
4356,93.56162
4359,99.79307
4360,93.56793
4361,93.63374
4364,95.82609
4365,102.844734
4368,92.04316
4372,92.21099
4374,92.68752
4376,92.74138
4377,101.75768
4380,92.31617
4383,102.74511
4384,93.6232
4385,104.35671
4389,92.69831
4391,93.63616
4392,113.056206
4393,90.5557
4395,91.87623
4396,114.18112
4398,114.12982
4399,113.32946
4401,91.922966
4406,92.78721
4408,102.835304
4412,103.38219
4415,93.20113
4418,112.71209
4419,92.68752
4420,78.20252
4422,114.16513
4423,92.68752
4425,93.02401
4428,112.20316
4431,112.40612
4434,91.94628
4436,93.31635
4437,112.33547
4439,114.21429
4440,91.931175
4441,112.51394
4444,93.33283
4445,102.88259
4446,92.001595
4447,112.403465
4452,102.876396
4456,112.59477
4457,93.51884
4458,112.368195
4460,93.56162
4461,114.21431
4462,94.082275
4465,102.80164
4466,101.69404
4468,91.86075
4469,103.25808
4472,111.0622
4475,92.96223
4478,93.36669
4479,112.37383
4480,92.0335
4483,78.20375
4484,92.15879
4485,102.84846
4486,93.018486
4488,92.99954
4489,103.051
4490,92.77347
4491,101.76406
4492,93.69703
4493,107.58535
4494,95.16358
4495,101.00018
4498,78.19923
4499,92.62458
4500,98.57285
4503,112.395
4505,102.793526
4506,91.574196
4507,93.74233
4508,104.04131
4510,112.35658
4511,91.87434
4513,93.3449
4516,78.203186
4519,92.23373
4521,93.49488
4531,91.82207
4532,78.20365
4533,92.75359
4534,112.42016
4536,104.04131
4537,93.51884
4539,92.03506
4542,102.61396
4545,92.161606
4549,93.549385
4551,92.65208
4554,102.80247
4556,114.01908
4559,112.2462
4561,112.68035
4562,112.57955
4566,114.15926
4569,91.983665
4570,114.18112
4573,93.04717
4574,104.77558
4575,92.4803
4577,93.83702
4578,112.24821
4580,112.470955
4582,92.16532
4583,114.16513
4585,92.54692
4587,104.04131
4595,92.0037
4596,112.81725
4601,92.83446
4602,112.517235
4603,92.56436
4605,112.43372
4606,93.514534
4607,114.212006
4608,97.16836
4610,93.02327
4613,102.848
4617,92.32947
4618,112.142784
4619,92.48981
4620,92.68659
4622,103.95382
4625,93.56162
4626,104.04131
4627,92.89521
4629,92.41904
4631,91.86387
4633,104.04131
4634,112.38418
4635,93.457436
4639,91.93435
4640,108.06336
4642,102.81605
4644,113.76126
4646,104.04131
4647,93.22222
4648,78.21509
4649,92.01576
4650,112.46574
4655,93.549385
4660,92.10426
4661,114.199776
4662,90.5595
4663,114.04091
4665,92.13571
4666,112.376686
4667,102.61949
4668,92.70449
4670,93.75866
4671,114.20973
4672,94.972694
4673,102.85151
4675,102.81739
4676,92.92962
4677,112.49969
4680,92.11968
4682,92.199066
4683,114.18549
4685,103.38219
4686,93.392845
4688,114.16439
4690,113.74653
4692,114.001595
4693,92.25742
4697,93.96177
4700,113.69956
4702,113.50399
4707,114.21575
4708,94.80481
4710,78.1857
4716,94.2079
4717,93.307686
4718,95.42259
4720,93.97779
4721,78.20693
4723,96.05251
4726,112.37185
4727,91.94813
4729,94.41772
4731,92.641136
4732,114.18986
4735,93.58801
4736,102.82187
4737,93.25283
4738,113.82044
4739,112.35682
4744,102.84457
4747,95.081924
4749,114.21142
4750,94.80481
4752,114.16642
4755,94.644966
4756,102.82151
4757,112.453835
4758,92.678444
4759,100.89974
4763,93.69999
4764,103.57366
4765,93.92187
4766,92.71584
4767,114.166954
4769,113.83135
4770,91.94601
4771,78.19079
4772,105.4213
4774,114.14413
4776,112.39646
4777,112.65128
4778,93.459435
4780,94.24108
4784,93.7254
4786,93.5196
4787,78.20228
4788,113.75808
4789,114.16642
4791,102.66544
4792,92.826866
4795,114.09193
4796,92.895454
4803,95.47152
4805,95.686356
4807,93.73687
4809,92.68037
4816,94.16722
4817,78.19079
4818,91.85038
4820,94.134384
4821,101.341965
4823,112.387764
4824,93.99369
4825,112.59756
4829,98.795364
4830,95.7709
4831,113.32608
4833,107.975525
4836,93.23681
4837,114.16439
4838,91.940956
4840,93.716324
4841,78.204346
4842,91.970634
4843,112.342705
4844,93.778984
4849,111.81285
4851,105.34014
4852,94.70547
4858,92.345345
4860,95.7709
4863,113.75808
4864,92.64039
4865,112.38834
4867,114.02575
4868,96.584175
4869,112.38099
4873,93.02177
4875,93.30465
4876,113.99404
4877,95.3554
4878,112.365456
4880,78.20297
4886,113.63885
4888,102.86657
4889,94.34852
4890,114.19529
4893,93.52395
4895,93.94392
4896,106.65919
4899,94.6654
4901,93.689
4902,112.39144
4903,93.28632
4904,114.16642
4910,93.59872
4912,93.39875
4915,102.153984
4916,102.82367
4917,92.41008
4920,105.4213
4927,102.854904
4928,93.29282
4931,102.77393
4934,92.47333
4936,95.40711
4939,114.20871
4942,114.1428
4943,98.76738
4944,102.7387
4945,93.42629
4947,112.37212
4948,93.14468
4951,93.51151
4952,114.16642
4953,92.90849
4956,93.28632
4957,114.193985
4958,92.00627
4960,92.578804
4968,95.06128
4969,105.09055
4971,102.47559
4973,114.17882
4975,114.07259
4976,94.04855
4978,93.50701
4979,114.18735
4982,94.82332
4983,112.51393
4984,103.535515
4985,114.21581
4986,93.66268
4987,114.21774
4988,93.968475
4994,92.99502
4995,94.74598
5002,78.194336
5004,96.626274
5005,98.988625
5006,94.773834
5007,100.66265
5009,112.731224
5011,114.17882
5014,93.38538
5015,103.273
5018,94.181595
5019,114.10364
5020,92.13079
5021,112.392166
5022,94.444435
5023,93.060974
5025,96.93443
5032,94.39466
5034,94.265656
5036,93.38279
5038,94.29703
5039,114.20887
5046,94.1245
5049,114.10364
5051,92.9894
5052,92.22639
5053,114.14413
5054,95.04977
5055,93.29304
5057,94.3975
5059,93.36573
5062,110.478836
5063,114.17033
5065,114.19821
5069,93.639114
5071,95.45782
5074,112.668755
5075,96.341194
5076,111.662895
5077,78.199776
5079,102.83671
5080,95.218956
5081,114.1842
5083,103.15208
5088,102.74583
5089,93.409584
5093,113.26792
5094,102.697495
5095,94.8026
5099,112.46873
5101,112.375916
5103,99.84847
5104,93.10485
5105,112.32714
5107,93.73539
5108,114.207794
5109,91.96941
5111,92.4649
5112,112.32038
5113,92.10339
5114,111.70435
5115,93.77038
5118,93.14536
5122,93.44079
5123,78.20036
5125,93.47467
5127,101.57214
5128,93.145546
5129,114.2147
5132,94.56988
5134,113.05782
5135,93.031
5137,113.31882
5142,91.969734
5143,102.8894
5144,95.084785
5148,92.7716
5149,93.63743
5150,100.31671
5154,78.20177
5155,91.819954
5159,92.95522
5164,93.41047
5165,113.77713
5166,94.34852
5167,114.181885
5169,91.99294
5171,91.90799
5172,112.37565
5176,91.73554
5184,112.82044
5185,92.82061
5186,112.26674
5188,99.48731
5189,114.05257
5190,92.55696
5191,113.77713
5193,112.3782
5196,92.501396
5199,78.19099
5200,102.85547
5203,91.98612
5204,113.9485
5205,94.038795
5207,94.604095
5208,102.24744
5212,93.59156
5214,94.58811
5218,92.08326
5220,92.009155
5222,91.91203
5224,92.480255
5225,104.09715
5227,110.66552
5229,105.932144
5232,91.86341
5233,114.2132
5234,100.80297
5237,114.18638
5239,114.21087
5240,92.292694
5241,114.05537
5244,94.30428
5248,113.70733
5251,91.74334
5253,94.700035
5255,93.32612
5256,100.496056
5257,92.18099
5259,92.274666
5260,112.58858
5266,94.54333
5268,92.55883
5275,114.18482
5276,112.71372
5277,93.71188
5279,93.028984
5280,104.825
5281,92.09841
5283,109.071396
5284,78.20733
5285,93.13264
5286,103.25742
5287,91.87548
5289,92.031006
5290,112.3782
5292,112.338844
5293,94.859604
5294,102.528206
5297,93.07802
5299,99.929726
5302,93.6006
5305,78.17945
5306,92.82629
5308,92.42379
5309,93.666245
5310,114.114426
5312,112.37577
5316,113.36805
5317,93.1193
5319,78.200645
5320,94.46136
5323,92.27519
5329,113.70879
5331,112.36347
5334,112.591774
5336,112.378395
5338,103.21914
5341,95.43319
5345,98.71673
5348,92.580025
5349,112.52149
5355,104.71407
5356,92.49738
5360,103.40634
5362,112.65479
5364,113.97637
5366,102.04629
5367,91.58712
5368,93.97938
5370,91.88892
5371,78.20063
5373,103.13897
5375,114.18639
5376,92.24299
5378,113.956535
5379,94.35726
5383,93.23412
5384,102.669945
5389,112.38843
5391,78.19904
5393,111.871704
5395,114.19538
5397,112.94711
5398,91.98832
5399,112.90274
5401,114.209175
5402,91.91357
5403,113.419106
5404,95.721504
5407,78.197945
5408,91.82731
5413,114.19704
5414,93.67364
5417,92.23328
5418,112.338844
5420,114.19291
5421,92.03489
5424,92.58723
5425,113.9485
5426,94.7687
5429,112.43554
5431,92.33633
5437,99.73278
5440,91.56152
5444,103.131966
5446,103.14436
5447,92.92152
5451,98.674995
5452,95.021675
5455,100.80297
5456,92.99616
5458,93.76824
5459,112.37494
5460,101.09389
5462,92.417336
5463,112.37484
5464,92.5771
5465,112.36552
5466,93.8831
5467,102.860374
5468,92.62216
5469,113.99651
5472,94.07312
5474,93.2649
5475,113.866905
5476,93.62083
5479,106.40261
5480,114.18236
5482,113.38549
5485,91.759514
5486,114.211815
5488,78.20678
5495,105.932144
5496,94.682304
5497,111.52034
5499,112.36701
5503,92.32635
5504,93.978035
5507,93.93362
5509,94.438835
5511,92.72874
5512,112.40003
5516,114.19092
5517,96.73086
5518,104.45601
5521,93.5015
5522,104.86789
5527,94.65151
5528,92.35949
5529,114.19164
5532,99.10107
5533,114.049706
5535,110.86997
5536,112.323845
5540,93.34421
5547,94.61256
5548,114.12127
5550,78.203415
5551,92.43382
5554,112.451775
5555,92.546165
5559,112.58251
5560,93.77287
5561,113.58163
5562,91.94297
5563,114.16798
5565,78.202286
5566,94.298515
5567,102.8274
5568,91.934166
5572,94.59408
5574,93.58796
5576,93.6378
5579,112.41482
5580,78.19745
5581,91.906105
5583,93.527306
5584,113.00962
5586,113.70368
5587,93.70232
5589,100.50096
5591,100.55377
5592,92.737595
5593,113.982155
5594,94.27587
5595,78.19654
5596,114.166374
5597,112.67348
5598,114.21283
5599,93.18444
5602,113.40885
5603,94.27587
5605,91.92756
5607,94.33863
5608,113.83127
5609,92.059135
5610,92.28092
5612,92.09827
5613,114.13711
5614,93.70394
5616,93.77798
5621,94.82535
5623,93.68761
5628,114.21763
5629,92.18882
5631,94.520805
5633,113.27541
5638,106.23806
5639,97.25689
5640,106.84846
5645,95.98709
5646,78.20158
5649,93.861404
5653,112.328606
5655,113.932274
5656,95.52315
5658,93.40067
5662,114.21253
5663,93.06921
5667,91.87447
5670,93.18444
5671,99.928215
5672,93.59974
5673,101.80365
5674,93.45481
5675,102.88441
5676,94.844185
5679,114.15348
5683,112.34824
5687,94.486916
5688,78.20699
5690,92.983376
5691,112.37766
5692,93.50726
5693,114.205635
5694,92.57611
5697,112.37122
5698,92.267555
5699,114.173515
5704,94.08468
5707,114.15348
5709,100.254326
5710,95.209145
5714,93.57835
5718,93.69492
5721,100.65609
5723,93.75036
5724,114.203285
5725,94.82636
5726,112.35998
5729,100.864395
5730,104.19189
5731,94.05207
5733,78.204185
5736,92.26049
5741,102.65563
5745,114.13551
5747,93.40934
5748,106.11468
5750,114.09417
5751,93.84594
5752,92.678
5754,92.2344
5755,92.620125
5757,93.44146
5758,114.2135
5760,102.73461
5762,101.01571
5766,113.31127
5768,98.81989
5769,114.2151
5770,92.934135
5771,112.38998
5772,93.19715
5773,114.02337
5774,93.17007
5776,92.11393
5777,114.173515
5778,92.207985
5780,114.20644
5782,91.88854
5783,78.19752
5784,95.96005
5786,93.4307
5788,92.02158
5789,114.16289
5790,93.29824
5791,106.40537
5793,99.53456
5794,93.6747
5796,114.21545
5797,93.364845
5801,92.51937
5803,94.486916
5804,113.56693
5805,92.08524
5806,78.205315
5808,114.064865
5813,94.01653
5815,92.29542
5816,106.51141
5822,93.612755
5823,114.1896
5825,102.85442
5827,112.39538
5829,99.83421
5830,94.209694
5831,112.814865
5832,93.82841
5833,114.064865
5837,114.218124
5838,93.06837
5839,92.1571
5842,106.84846
5844,112.37151
5845,103.48278
5846,114.16158
5848,78.208626
5850,113.93569
5851,91.87336
5853,98.81989
5854,102.847755
5858,106.84846
5860,113.62639
5864,103.0431
5866,95.1724
5867,114.15348
5868,93.26768
5869,112.38178
5870,93.6885
5871,113.16153
5874,113.93784
5876,112.53123
5877,91.85534
5878,93.616394
5879,114.08376
5880,93.60012
5884,92.1176
5886,113.874466
5890,104.10555
5896,92.40828
5897,101.45932
5898,98.81989
5901,107.48191
5903,114.14829
5906,92.28092
5908,114.183754
5909,93.50234
5910,114.13711
5911,94.325066
5912,114.11099
5914,113.93784
5919,114.17783
5924,97.50293
5926,93.97823
5929,102.8218
5930,94.74727
5932,95.21915
5933,113.13657
5934,95.213524
5935,112.39826
5936,103.56771
5937,112.40403
5938,92.75991
5939,112.39912
5942,111.67812
5943,93.75315
5944,102.09281
5946,114.17524
5951,93.16745
5953,102.08009
5954,93.70385
5957,103.10882
5961,95.24714
5962,99.38651
5964,78.20124
5965,92.722786
5968,113.52692
5969,91.99769
5974,92.0617
5975,112.45481
5978,78.20298
5981,102.61108
5982,92.31069
5983,113.80134
5989,114.0846
5991,92.43824
5992,100.64614
5995,92.88027
5996,100.78538
5997,112.26888
5998,93.52062
5999,78.19811
6001,112.35609
6002,94.558624
6003,110.89434
6004,93.70385
6006,113.76354
6007,91.904366
6011,95.6182
6012,102.008026
6014,93.73298
6015,102.38762
6016,92.12004
6017,112.41828
6018,95.92921
6024,93.85189
6025,102.76943
6026,114.1865
6028,112.47019
6029,78.20805
6030,92.58818
6036,113.52692
6040,91.95882
6041,112.30343
6042,93.354836
6044,92.322014
6045,104.61435
6047,102.956795
6048,92.46223
6049,112.467354
6051,114.20977
6052,114.18435
6053,91.84286
6054,112.321846
6058,103.55518
6059,93.07905
6062,94.40833
6063,114.21012
6064,101.430595
6065,91.95882
6067,93.64611
6068,112.21105
6070,101.413315
6071,98.71775
6072,113.371544
6080,113.371544
6081,93.48557
6084,99.39488
6087,92.3462
6089,101.60257
6092,113.371544
6094,92.00898
6095,114.15681
6097,114.217735
6100,92.07592
6104,104.36294
6105,92.8724
6106,113.71975
6107,78.211754
6108,93.6184
6109,113.371544
6110,92.020424
6114,113.371544
6116,92.456825
6117,102.08961
6118,93.84142
6123,78.1948
6125,114.13529
6128,112.400795
6130,102.31544
6132,112.680626
6137,78.1927
6139,113.04907
6140,94.57917
6141,114.21772
6142,102.5611
6144,111.979576
6145,91.87309
6146,92.14204
6149,91.732376
6156,94.16366
6159,114.089165
6160,94.57917
6162,102.847466
6164,113.00288
6165,94.27956
6168,78.193504
6169,113.91149
6170,91.98809
6171,112.35456
6172,91.9284
6173,112.418816
6176,97.014366
6177,91.90148
6178,92.42758
6180,93.63474
6181,103.821915
6182,91.89245
6185,91.92211
6186,112.37847
6188,112.380974
6189,92.0326
6192,99.39488
6193,93.785774
6194,104.61435
6195,92.88837
6196,114.19279
6197,92.41071
6201,112.24253
6202,92.65069
6203,113.96851
6204,92.70383
6207,114.212456
6209,93.80093
6210,92.19405
6211,112.386696
6213,112.63021
6216,92.00541
6217,93.482704
6219,91.9536
6222,78.20249
6223,93.40868
6235,93.88926
6240,92.84697
6242,91.75901
6247,92.555405
6251,112.48911
6254,113.321526
6255,91.82465
6260,101.0779
6261,93.74403
6262,99.87193
6264,112.279015
6269,103.17466
6271,104.52416
6275,111.96493
6276,93.21407
6278,93.2746
6279,114.031715
6281,114.151436
6284,91.403725
6286,91.96212
6287,78.19454
6288,92.62246
6292,93.86289
6293,92.19961
6295,91.283226
6298,113.83094
6300,110.580086
6304,103.75798
6308,113.22271
6310,92.04125
6312,113.371544
6320,93.635994
6324,91.946266
6325,112.631996
6330,92.15298
6336,111.090744
6340,100.84523
6341,93.88926
6342,104.234825
6344,92.053764
6345,113.38022
6347,114.02891
6348,97.69067
6349,113.83094
6351,78.20106
6353,114.17056
6354,92.03855
6357,95.34991
6358,102.20396
6360,101.19219
6363,114.21647
6364,91.86938
6368,114.20706
6370,92.187096
6371,93.54508
6377,94.0269
6379,92.650536
6381,92.26585
6382,78.20147
6383,113.9416
6388,112.4067
6390,112.305504
6392,99.157936
6393,94.33018
6395,92.00094
6398,102.863365
6401,78.20256
6402,93.63481
6403,114.04235
6405,92.78503
6406,91.88106
6407,114.16417
6409,103.12046
6411,93.45551
6413,93.60079
6416,102.3752
6417,92.15507
6418,93.68572
6419,114.21386
6420,110.86851
6426,112.99453
6429,91.91832
6430,92.76657
6431,114.04235
6432,93.9685
6434,104.18796
6437,113.38127
6438,93.51118
6439,101.488014
6440,92.39782
6441,93.80045
6442,113.43124
6443,98.58148
6445,92.29995
6448,114.1784
6450,112.357216
6453,92.16946
6455,93.178246
6457,92.145424
6458,113.97355
6461,92.1761
6464,112.31513
6467,92.00677
6469,92.66057
6470,78.19994
6471,95.340546
6473,101.28361
6474,92.84676
6479,92.103874
6481,94.9671
6484,112.21679
6495,95.14423
6496,111.73579
6505,114.082756
6506,93.52481
6508,96.365974
6509,93.03539
6510,105.482346
6512,103.100235
6513,93.60941
6514,113.29722
6515,91.91453
6519,92.10783
6521,92.281944
6523,78.19901
6525,105.43497
6526,92.85084
6528,93.77137
6529,114.133705
6531,102.85444
6533,100.18253
6534,93.14707
6535,114.16295
6536,92.12674
6537,114.13359
6540,93.635796
6541,113.9416
6547,92.94953
6548,114.016556
6551,113.53631
6553,114.13616
6555,99.906525
6556,93.58198
6561,78.198814
6564,91.91102
6565,114.16295
6568,91.925514
6569,113.43124
6573,100.45711
6574,92.381905
6577,112.358406
6579,114.21688
6581,92.003265
6582,113.702736
6585,103.198006
6586,92.082375
6589,101.78498
6590,78.20558
6593,93.4122
6594,112.37064
6595,92.1721
6599,92.085335
6600,93.681145
6601,114.21087
6602,91.87173
6603,114.1784
6604,92.029724
6607,102.787544
6608,106.39368
6609,91.989
6611,92.05288
6613,113.43124
6614,93.64634
6616,92.344406
6617,113.43124
6618,93.62821
6619,102.83045
6621,99.906525
6627,103.52071
6629,112.30236
6631,78.205475
6634,92.236
6636,93.78147
6638,91.925514
6639,113.43124
6641,114.17958
6642,92.496216
6651,114.207985
6654,78.20084
6657,92.97979
6663,97.38368
6665,103.78666
6666,92.740135
6668,93.59905
6669,99.81174
6670,92.061295
6671,92.65299
6673,93.59427
6675,93.59585
6676,78.20039
6677,92.45243
6679,93.62356
6680,113.12771
6681,105.482346
6685,104.96427
6688,93.5832
6689,91.99153
6690,111.682205
6692,113.43124
6693,93.91891
6694,93.78087
6698,114.21334
6699,91.91273
6700,112.33033
6701,92.145424
6702,112.20602
6704,91.99153
6707,113.73049
6712,114.17686
6713,93.75206
6715,93.38766
6721,111.59673
6722,91.93779
6723,112.661514
6724,94.90321
6725,114.21282
6731,112.72025
6735,78.21392
6736,93.48394
6737,112.54424
6738,92.02329
6739,102.34651
6741,102.78367
6743,94.97088
6745,93.59905
6747,112.329445
6749,91.97071
6750,102.78994
6751,114.21093
6752,93.89141
6753,113.43124
6755,112.958435
6756,92.25466
6757,102.745186
6759,113.602394
6761,91.722466
6763,95.340546
6764,114.2145
6765,93.02975
6766,112.36703
6768,113.67018
6771,91.99153
6773,93.62412
6774,92.31272
6778,102.6396
6779,95.21601
6781,91.85596
6784,91.87217
6786,93.64763
6787,113.82154
6790,91.97886
6793,105.251335
6795,112.64985
6798,112.2786
6806,99.79725
6807,93.608955
6810,93.57812
6815,112.21864
6816,92.146774
6817,100.96148
6818,92.97323
6819,102.83486
6820,93.454414
6822,91.91003
6823,114.2083
6824,113.13479
6825,91.94501
6828,78.19613
6829,112.58106
6831,108.10364
6832,92.15017
6833,112.405754
6834,94.2456
6836,93.67972
6837,114.17258
6838,92.02181
6840,102.369
6843,91.821526
6845,91.841286
6846,91.92193
6847,112.43957
6851,112.99569
6852,92.768326
6853,112.2971
6858,94.85685
6861,112.28151
6863,114.207664
6864,78.19129
6865,91.8993
6866,114.157845
6867,92.381355
6868,99.69941
6869,92.40032
6870,113.13479
6874,112.18766
6875,93.66959
6877,113.44191
6878,93.50739
6880,93.64577
6883,112.41677
6884,93.597206
6886,93.007774
6890,92.17985
6893,112.22875
6894,92.00068
6899,113.44191
6900,92.22182
6904,93.43214
6905,112.284706
6906,91.865654
6910,91.33201
6912,102.41298
6913,114.20682
6920,92.03837
6922,93.158104
6923,112.64985
6926,92.73483
6927,112.07916
6928,93.25496
6931,110.67785
6933,92.660095
6936,91.86732
6937,114.17095
6939,114.054985
6941,93.794205
6942,112.390816
6943,92.94564
6944,102.55572
6945,96.10296
6946,107.5519
6947,114.20847
6949,102.932274
6951,103.29179
6953,113.37367
6954,92.02039
6955,113.60558
6963,110.31776
6964,93.09094
6966,91.89701
6968,92.02644
6970,102.92572
6972,113.42719
6976,112.871666
6978,114.157845
6981,98.175316
6985,102.737236
6986,92.18052
6987,112.36348
6989,112.43685
6991,114.208305
6993,114.215004
6994,92.16345
6995,112.502464
6996,93.5319
6997,112.65895
6998,78.19569
7001,110.28674
7003,112.43181
7006,94.12234
7008,99.15504
7010,91.83425
7011,92.7011
7012,113.13062
7013,91.99514
7014,112.08031
7017,104.00175
7018,93.820885
7019,91.74455
7023,95.21206
7024,102.49695
7025,91.94044
7026,111.610146
7027,91.44361
7028,114.21702
7030,112.64985
7031,94.503334
7033,112.38467
7036,91.960594
7037,92.02932
7039,94.16346
7044,91.55903
7045,114.17257
7046,100.468414
7049,100.19694
7050,93.49274
7051,102.92572
7054,110.26275
7055,104.35659
7057,93.46283
7060,113.44191
7061,94.85926
7063,91.84492
7064,111.98524
7067,93.64577
7071,91.98316
7074,100.52079
7075,93.59016
7078,114.17258
7079,91.93719
7080,112.22895
7081,94.82814
7082,114.15653
7083,93.13735
7085,110.27814
7092,102.83535
7094,92.71998
7100,92.01101
7101,112.27587
7102,114.157845
7104,112.17814
7105,94.85926
7106,93.41635
7107,102.66915
7108,78.19788
7109,92.7976
7110,114.17095
7112,93.49685
7113,103.23586
7114,92.710976
7116,114.15715
7117,94.15444
7118,102.69654
7120,92.16459
7121,102.203514
7123,100.022766
7124,91.95344
